,Unnamed: 0.1,Unnamed: 0,sentence,adjectives,transparency,polarity,negation,gender,roberta_large_mnli_contradiction_scores,roberta_large_mnli_entailment_scores,deberta_large_mnli_contradiction_scores,deberta_large_mnli_entailment_scores
693,693,693,He is not clumsy. He is clumsy.,dextrous-clumsy,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
694,694,694,He is not dextrous. He is clumsy.,dextrous-clumsy,n,pm,y,mm,0.9615399241447449,0.7574705481529236,0.9725308418273926,0.6438376903533936
695,695,695,He is not clumsy. He is dextrous.,dextrous-clumsy,n,mp,y,mm,0.34508413076400757,0.8245728015899658,0.175209179520607,0.0900420844554901
696,696,696,She is dextrous. She is dextrous.,dextrous-clumsy,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
697,697,697,She is clumsy. She is clumsy.,dextrous-clumsy,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
698,698,698,She is dextrous. She is clumsy.,dextrous-clumsy,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
699,699,699,She is clumsy. She is dextrous.,dextrous-clumsy,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
700,700,700,She is not dextrous. She is dextrous.,dextrous-clumsy,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
701,701,701,She is not clumsy. She is clumsy.,dextrous-clumsy,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
702,702,702,She is not dextrous. She is clumsy.,dextrous-clumsy,n,pm,y,ff,0.9558522701263428,0.8002243638038635,0.976616144180298,0.6831064820289612
703,703,703,She is not clumsy. She is dextrous.,dextrous-clumsy,n,mp,y,ff,0.2939011752605438,0.8330657482147217,0.1597907245159149,0.098601721227169
704,704,704,He is graceful. He is graceful.,graceful-graceless,-,pp,n,mm,-1.0,-1.0,-1.0,-1.0
705,705,705,He is graceless. He is graceless.,graceful-graceless,-,mm,n,mm,-1.0,-1.0,-1.0,-1.0
706,706,706,He is graceful. He is graceless.,graceful-graceless,-,pm,n,mm,-1.0,-1.0,-1.0,-1.0
707,707,707,He is graceless. He is graceful.,graceful-graceless,-,mp,n,mm,-1.0,-1.0,-1.0,-1.0
708,708,708,He is not graceful. He is graceful.,graceful-graceless,-,pp,y,mm,-1.0,-1.0,-1.0,-1.0
709,709,709,He is not graceless. He is graceless.,graceful-graceless,-,mm,y,mm,-1.0,-1.0,-1.0,-1.0
710,710,710,He is not graceful. He is graceless.,graceful-graceless,-,pm,y,mm,0.9784436821937561,0.7404190897941589,0.9882748126983644,0.8351484537124634
711,711,711,He is not graceless. He is graceful.,graceful-graceless,-,mp,y,mm,0.3205847144126892,0.7159796357154846,0.1449137032032013,0.4806163311004638
712,712,712,She is graceful. She is graceful.,graceful-graceless,-,pp,n,ff,-1.0,-1.0,-1.0,-1.0
713,713,713,She is graceless. She is graceless.,graceful-graceless,-,mm,n,ff,-1.0,-1.0,-1.0,-1.0
714,714,714,She is graceful. She is graceless.,graceful-graceless,-,pm,n,ff,-1.0,-1.0,-1.0,-1.0
715,715,715,She is graceless. She is graceful.,graceful-graceless,-,mp,n,ff,-1.0,-1.0,-1.0,-1.0
716,716,716,She is not graceful. She is graceful.,graceful-graceless,-,pp,y,ff,-1.0,-1.0,-1.0,-1.0
717,717,717,She is not graceless. She is graceless.,graceful-graceless,-,mm,y,ff,-1.0,-1.0,-1.0,-1.0
718,718,718,She is not graceful. She is graceless.,graceful-graceless,-,pm,y,ff,0.9793329238891602,0.7398858666419983,0.9892787337303162,0.8579151034355164
719,719,719,She is not graceless. She is graceful.,graceful-graceless,-,mp,y,ff,0.2454831302165985,0.7102320790290833,0.1338865160942077,0.5467594265937805
720,720,720,He is graceful. He is graceful.,graceful-ungraceful,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
721,721,721,He is ungraceful. He is ungraceful.,graceful-ungraceful,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
722,722,722,He is graceful. He is ungraceful.,graceful-ungraceful,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
723,723,723,He is ungraceful. He is graceful.,graceful-ungraceful,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
724,724,724,He is not graceful. He is graceful.,graceful-ungraceful,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
725,725,725,He is not ungraceful. He is ungraceful.,graceful-ungraceful,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
726,726,726,He is not graceful. He is ungraceful.,graceful-ungraceful,y,pm,y,mm,0.9803595542907715,0.7536866068840027,0.9911975264549256,0.91317480802536
727,727,727,He is not ungraceful. He is graceful.,graceful-ungraceful,y,mp,y,mm,0.3514828383922577,0.7919193506240845,0.0603420995175838,0.6224063038825989
728,728,728,She is graceful. She is graceful.,graceful-ungraceful,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
729,729,729,She is ungraceful. She is ungraceful.,graceful-ungraceful,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
730,730,730,She is graceful. She is ungraceful.,graceful-ungraceful,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
731,731,731,She is ungraceful. She is graceful.,graceful-ungraceful,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
732,732,732,She is not graceful. She is graceful.,graceful-ungraceful,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
733,733,733,She is not ungraceful. She is ungraceful.,graceful-ungraceful,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
734,734,734,She is not graceful. She is ungraceful.,graceful-ungraceful,y,pm,y,ff,0.9805879592895508,0.8125972151756287,0.991533637046814,0.9279910922050476
735,735,735,She is not ungraceful. She is graceful.,graceful-ungraceful,y,mp,y,ff,0.31739258766174316,0.8077149391174316,0.0656036064028739,0.698653519153595
736,736,736,He is graceful. He is graceful.,graceful-clumsy,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
737,737,737,He is clumsy. He is clumsy.,graceful-clumsy,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
738,738,738,He is graceful. He is clumsy.,graceful-clumsy,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
739,739,739,He is clumsy. He is graceful.,graceful-clumsy,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
740,740,740,He is not graceful. He is graceful.,graceful-clumsy,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
741,741,741,He is not clumsy. He is clumsy.,graceful-clumsy,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
742,742,742,He is not graceful. He is clumsy.,graceful-clumsy,n,pm,y,mm,0.9655200839042664,0.8189901113510132,0.9828475713729858,0.8859831690788269
743,743,743,He is not clumsy. He is graceful.,graceful-clumsy,n,mp,y,mm,0.31251242756843567,0.8474793434143066,0.1068710535764694,0.4898057878017425
744,744,744,She is graceful. She is graceful.,graceful-clumsy,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
745,745,745,She is clumsy. She is clumsy.,graceful-clumsy,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
746,746,746,She is graceful. She is clumsy.,graceful-clumsy,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
747,747,747,She is clumsy. She is graceful.,graceful-clumsy,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
748,748,748,She is not graceful. She is graceful.,graceful-clumsy,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
749,749,749,She is not clumsy. She is clumsy.,graceful-clumsy,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
750,750,750,She is not graceful. She is clumsy.,graceful-clumsy,n,pm,y,ff,0.9672029614448547,0.8484635353088379,0.9851205348968506,0.8952865600585938
751,751,751,She is not clumsy. She is graceful.,graceful-clumsy,n,mp,y,ff,0.2700059711933136,0.8493054509162903,0.0945341736078262,0.568085253238678
752,752,752,He is honest. He is honest.,honest-dishonest,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
753,753,753,He is dishonest. He is dishonest.,honest-dishonest,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
754,754,754,He is honest. He is dishonest.,honest-dishonest,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
755,755,755,He is dishonest. He is honest.,honest-dishonest,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
756,756,756,He is not honest. He is honest.,honest-dishonest,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
757,757,757,He is not dishonest. He is dishonest.,honest-dishonest,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
758,758,758,He is not honest. He is dishonest.,honest-dishonest,y,pm,y,mm,0.9930910468101501,0.6397666931152344,0.9898947477340698,0.955365002155304
759,759,759,He is not dishonest. He is honest.,honest-dishonest,y,mp,y,mm,0.09804803878068924,0.7343117594718933,0.161377340555191,0.8432662487030029
760,760,760,She is honest. She is honest.,honest-dishonest,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
761,761,761,She is dishonest. She is dishonest.,honest-dishonest,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
762,762,762,She is honest. She is dishonest.,honest-dishonest,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
763,763,763,She is dishonest. She is honest.,honest-dishonest,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
764,764,764,She is not honest. She is honest.,honest-dishonest,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
765,765,765,She is not dishonest. She is dishonest.,honest-dishonest,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
766,766,766,She is not honest. She is dishonest.,honest-dishonest,y,pm,y,ff,0.9931796193122864,0.7183807492256165,0.9911401867866516,0.9596168994903564
767,767,767,She is not dishonest. She is honest.,honest-dishonest,y,mp,y,ff,0.10846319049596786,0.7670669555664062,0.1794485449790954,0.8584528565406799
768,768,768,He is modest. He is modest.,modest-arrogant,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
769,769,769,He is arrogant. He is arrogant.,modest-arrogant,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
770,770,770,He is modest. He is arrogant.,modest-arrogant,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
771,771,771,He is arrogant. He is modest.,modest-arrogant,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
772,772,772,He is not modest. He is modest.,modest-arrogant,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
773,773,773,He is not arrogant. He is arrogant.,modest-arrogant,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
774,774,774,He is not modest. He is arrogant.,modest-arrogant,n,pm,y,mm,0.9884201884269714,0.6497907638549805,0.9808441400527954,0.8645848035812378
775,775,775,He is not arrogant. He is modest.,modest-arrogant,n,mp,y,mm,0.3564450740814209,0.8409258127212524,0.3827913105487823,0.5477918386459351
776,776,776,She is modest. She is modest.,modest-arrogant,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
777,777,777,She is arrogant. She is arrogant.,modest-arrogant,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
778,778,778,She is modest. She is arrogant.,modest-arrogant,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
779,779,779,She is arrogant. She is modest.,modest-arrogant,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
780,780,780,She is not modest. She is modest.,modest-arrogant,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
781,781,781,She is not arrogant. She is arrogant.,modest-arrogant,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
782,782,782,She is not modest. She is arrogant.,modest-arrogant,n,pm,y,ff,0.9882776737213135,0.6807274222373962,0.9820847511291504,0.8436490297317505
783,783,783,She is not arrogant. She is modest.,modest-arrogant,n,mp,y,ff,0.3346981704235077,0.8253452777862549,0.3563144505023956,0.4636989235877991
784,784,784,He is modest. He is modest.,modest-immodest,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
785,785,785,He is immodest. He is immodest.,modest-immodest,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
786,786,786,He is modest. He is immodest.,modest-immodest,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
787,787,787,He is immodest. He is modest.,modest-immodest,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
788,788,788,He is not modest. He is modest.,modest-immodest,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
789,789,789,He is not immodest. He is immodest.,modest-immodest,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
790,790,790,He is not modest. He is immodest.,modest-immodest,y,pm,y,mm,0.9804868102073669,0.6859177947044373,0.9857845306396484,0.7311795949935913
791,791,791,He is not immodest. He is modest.,modest-immodest,y,mp,y,mm,0.572212278842926,0.7356700897216797,0.1656714677810669,0.2305378019809723
792,792,792,She is modest. She is modest.,modest-immodest,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
793,793,793,She is immodest. She is immodest.,modest-immodest,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
794,794,794,She is modest. She is immodest.,modest-immodest,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
795,795,795,She is immodest. She is modest.,modest-immodest,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
796,796,796,She is not modest. She is modest.,modest-immodest,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
797,797,797,She is not immodest. She is immodest.,modest-immodest,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
798,798,798,She is not modest. She is immodest.,modest-immodest,y,pm,y,ff,0.9804129600524902,0.7121663093566895,0.985671043395996,0.7377499341964722
799,799,799,She is not immodest. She is modest.,modest-immodest,y,mp,y,ff,0.5545493960380554,0.7348043322563171,0.165761187672615,0.2680151462554931
800,800,800,He is humble. He is humble.,humble-arrogant,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
801,801,801,He is arrogant. He is arrogant.,humble-arrogant,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
802,802,802,He is humble. He is arrogant.,humble-arrogant,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
803,803,803,He is arrogant. He is humble.,humble-arrogant,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
804,804,804,He is not humble. He is humble.,humble-arrogant,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
805,805,805,He is not arrogant. He is arrogant.,humble-arrogant,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
806,806,806,He is not humble. He is arrogant.,humble-arrogant,n,pm,y,mm,0.987979531288147,0.7308477163314819,0.9882499575614928,0.8758078217506409
807,807,807,He is not arrogant. He is humble.,humble-arrogant,n,mp,y,mm,0.30149519443511963,0.7921702265739441,0.459693044424057,0.6779599189758301
808,808,808,She is humble. She is humble.,humble-arrogant,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
809,809,809,She is arrogant. She is arrogant.,humble-arrogant,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
810,810,810,She is humble. She is arrogant.,humble-arrogant,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
811,811,811,She is arrogant. She is humble.,humble-arrogant,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
812,812,812,She is not humble. She is humble.,humble-arrogant,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
813,813,813,She is not arrogant. She is arrogant.,humble-arrogant,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
814,814,814,She is not humble. She is arrogant.,humble-arrogant,n,pm,y,ff,0.9862201809883118,0.7623670697212219,0.9886783957481384,0.8676654696464539
815,815,815,She is not arrogant. She is humble.,humble-arrogant,n,mp,y,ff,0.31009793281555176,0.8084670901298523,0.4409100413322449,0.6472395062446594
816,816,816,He is innocent. He is innocent.,innocent-guilty,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
817,817,817,He is guilty. He is guilty.,innocent-guilty,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
818,818,818,He is innocent. He is guilty.,innocent-guilty,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
819,819,819,He is guilty. He is innocent.,innocent-guilty,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
820,820,820,He is not innocent. He is innocent.,innocent-guilty,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
821,821,821,He is not guilty. He is guilty.,innocent-guilty,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
822,822,822,He is not innocent. He is guilty.,innocent-guilty,n,pm,y,mm,0.9798776507377625,0.8644225597381592,0.92684406042099,0.9533266425132751
823,823,823,He is not guilty. He is innocent.,innocent-guilty,n,mp,y,mm,0.9046022295951843,0.43171244859695435,0.4647480845451355,0.1727986186742782
824,824,824,She is innocent. She is innocent.,innocent-guilty,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
825,825,825,She is guilty. She is guilty.,innocent-guilty,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
826,826,826,She is innocent. She is guilty.,innocent-guilty,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
827,827,827,She is guilty. She is innocent.,innocent-guilty,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
828,828,828,She is not innocent. She is innocent.,innocent-guilty,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
829,829,829,She is not guilty. She is guilty.,innocent-guilty,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
830,830,830,She is not innocent. She is guilty.,innocent-guilty,n,pm,y,ff,0.9794837236404419,0.887392520904541,0.937562882900238,0.9502418637275696
831,831,831,She is not guilty. She is innocent.,innocent-guilty,n,mp,y,ff,0.8983618021011353,0.5477156043052673,0.4898580610752105,0.1668040305376052
832,832,832,He is energetic. He is energetic.,energetic-lazy,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
833,833,833,He is lazy. He is lazy.,energetic-lazy,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
834,834,834,He is energetic. He is lazy.,energetic-lazy,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
835,835,835,He is lazy. He is energetic.,energetic-lazy,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
836,836,836,He is not energetic. He is energetic.,energetic-lazy,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
837,837,837,He is not lazy. He is lazy.,energetic-lazy,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
838,838,838,He is not energetic. He is lazy.,energetic-lazy,n,pm,y,mm,0.9518367052078247,0.790410041809082,0.9685708284378052,0.7697122097015381
839,839,839,He is not lazy. He is energetic.,energetic-lazy,n,mp,y,mm,0.6396278738975525,0.8239670991897583,0.3778079450130462,0.7052770853042603
840,840,840,She is energetic. She is energetic.,energetic-lazy,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
841,841,841,She is lazy. She is lazy.,energetic-lazy,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
842,842,842,She is energetic. She is lazy.,energetic-lazy,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
843,843,843,She is lazy. She is energetic.,energetic-lazy,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
844,844,844,She is not energetic. She is energetic.,energetic-lazy,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
845,845,845,She is not lazy. She is lazy.,energetic-lazy,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
846,846,846,She is not energetic. She is lazy.,energetic-lazy,n,pm,y,ff,0.9514577388763428,0.8107389807701111,0.9758512377738952,0.7705665230751038
847,847,847,She is not lazy. She is energetic.,energetic-lazy,n,mp,y,ff,0.5705593228340149,0.8229093551635742,0.3842238187789917,0.7179436683654785
848,848,848,He is loyal. He is loyal.,loyal-disloyal,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
849,849,849,He is disloyal. He is disloyal.,loyal-disloyal,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
850,850,850,He is loyal. He is disloyal.,loyal-disloyal,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
851,851,851,He is disloyal. He is loyal.,loyal-disloyal,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
852,852,852,He is not loyal. He is loyal.,loyal-disloyal,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
853,853,853,He is not disloyal. He is disloyal.,loyal-disloyal,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
854,854,854,He is not loyal. He is disloyal.,loyal-disloyal,y,pm,y,mm,0.9893943667411804,0.1886393427848816,0.9925576448440552,0.9357187151908876
855,855,855,He is not disloyal. He is loyal.,loyal-disloyal,y,mp,y,mm,0.23586294054985046,0.8273241519927979,0.0714246556162834,0.8719163537025452
856,856,856,She is loyal. She is loyal.,loyal-disloyal,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
857,857,857,She is disloyal. She is disloyal.,loyal-disloyal,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
858,858,858,She is loyal. She is disloyal.,loyal-disloyal,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
859,859,859,She is disloyal. She is loyal.,loyal-disloyal,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
860,860,860,She is not loyal. She is loyal.,loyal-disloyal,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
861,861,861,She is not disloyal. She is disloyal.,loyal-disloyal,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
862,862,862,She is not loyal. She is disloyal.,loyal-disloyal,y,pm,y,ff,0.9892206192016602,0.23689554631710052,0.9930023550987244,0.9409635066986084
863,863,863,She is not disloyal. She is loyal.,loyal-disloyal,y,mp,y,ff,0.27358418703079224,0.8323503732681274,0.0743062868714332,0.8914403915405273
864,864,864,He is mature. He is mature.,mature-immature,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
865,865,865,He is immature. He is immature.,mature-immature,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
866,866,866,He is mature. He is immature.,mature-immature,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
867,867,867,He is immature. He is mature.,mature-immature,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
868,868,868,He is not mature. He is mature.,mature-immature,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
869,869,869,He is not immature. He is immature.,mature-immature,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
870,870,870,He is not mature. He is immature.,mature-immature,y,pm,y,mm,0.9649354815483093,0.7572198510169983,0.9703619480133056,0.9285693168640136
871,871,871,He is not immature. He is mature.,mature-immature,y,mp,y,mm,0.635394275188446,0.8376947045326233,0.2907178997993469,0.7781857848167419
872,872,872,She is mature. She is mature.,mature-immature,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
873,873,873,She is immature. She is immature.,mature-immature,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
874,874,874,She is mature. She is immature.,mature-immature,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
875,875,875,She is immature. She is mature.,mature-immature,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
876,876,876,She is not mature. She is mature.,mature-immature,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
877,877,877,She is not immature. She is immature.,mature-immature,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
878,878,878,She is not mature. She is immature.,mature-immature,y,pm,y,ff,0.9684303402900696,0.8446017503738403,0.977515697479248,0.9303086996078492
879,879,879,She is not immature. She is mature.,mature-immature,y,mp,y,ff,0.6155247092247009,0.8591593503952026,0.3124077320098877,0.7893564701080322
880,880,880,He is normal. He is normal.,normal-strange,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
881,881,881,He is strange. He is strange.,normal-strange,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
882,882,882,He is normal. He is strange.,normal-strange,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
883,883,883,He is strange. He is normal.,normal-strange,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
884,884,884,He is not normal. He is normal.,normal-strange,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
885,885,885,He is not strange. He is strange.,normal-strange,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
886,886,886,He is not normal. He is strange.,normal-strange,n,pm,y,mm,0.9808546900749207,0.754155158996582,0.9837847352027892,0.904992938041687
887,887,887,He is not strange. He is normal.,normal-strange,n,mp,y,mm,0.06008884310722351,0.8103461861610413,0.0728902891278266,0.5787003040313721
888,888,888,She is normal. She is normal.,normal-strange,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
889,889,889,She is strange. She is strange.,normal-strange,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
890,890,890,She is normal. She is strange.,normal-strange,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
891,891,891,She is strange. She is normal.,normal-strange,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
892,892,892,She is not normal. She is normal.,normal-strange,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
893,893,893,She is not strange. She is strange.,normal-strange,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
894,894,894,She is not normal. She is strange.,normal-strange,n,pm,y,ff,0.9803506135940552,0.7925891280174255,0.9861755967140198,0.9136028289794922
